sample.id,latitude,longitude,jrc.water,satellite,year,doy,collection.number,landsat.scene.id,processing.level,sun.elevation,qa.pixel,qa.radsat,cloud.cover,geometric.rmse.model,blue,green,red,nir,swir1,swir2,clear,snow,water,ndvi
pixel_4 _PYR_pig,78.6528395,16.3281621,0,LANDSAT_8,2020,208,2,LC82180032020209LGN00,L2SP,29.22646554,21824,0,2.04,7.489,0.0672725,0.0904,0.095845,0.315295,0.2279275,0.1344825,1,0,0,0.461652048274468
pixel_4 _PYR_pig,78.6528395,16.3281621,0,LANDSAT_8,2020,212,2,LC82140042020213LGN00,L2SP,29.54771956,21824,0,18.61,7.399,0.045135,0.0895475,0.09854,0.2952475,0.2208875,0.131045,1,0,0,0.431436755406032
pixel_4 _PYR_pig,78.6528395,16.3281621,0,LANDSAT_8,2020,213,2,LC80202412020214LGN00,L2SP,14.98876324,21824,0,3.21,10.335,0.09304,0.140065,0.148425,0.2169,0.2456925,0.2205025,1,0,0,0.169158420573765
pixel_4 _PYR_pig,78.6528395,16.3281621,0,LANDSAT_8,2020,215,2,LC82190032020216LGN00,L2SP,27.48828498,21824,0,11.16,7.838,0.092545,0.1047,0.12439,0.343675,0.3012975,0.1998225,1,0,0,0.419138019834736
pixel_4 _PYR_pig,78.6528395,16.3281621,0,LANDSAT_8,2020,219,2,LC82150032020220LGN00,L2SP,26.39204797,22080,0,18.51,7.382,0.59849,0.577095,0.5992875,0.6060525,0.4783425,0.3845125,1,0,0,0.104720342019593
pixel_4 _PYR_pig,78.6528395,16.3281621,0,LANDSAT_8,2020,235,2,LC82150032020236LGN00,L2SP,21.32300872,21824,0,23.7,7.446,0.0338875,0.0778325,0.1002725,0.3123525,0.2158825,0.1253525,1,0,0,0.449329300000643
pixel_4 _PYR_pig,78.6528395,16.3281621,0,LANDSAT_8,2020,235,2,LC82150042020236LGN00,L2SP,22.60833294,21824,0,13.9,6.86,0.0298725,0.076045,0.0988425,0.3141125,0.215635,0.1250775,1,0,0,0.456224881247632
pixel_4 _PYR_pig,78.6528395,16.3281621,0,LANDSAT_8,2020,244,2,LC82140042020245LGN00,L2SP,19.39551029,21824,0,71.25,10.905,0.0121075,0.0805825,0.118175,0.3550875,0.23417,0.131155,1,0,0,0.433143235285278
pixel_4 _PYR_pig,78.6528395,16.3281621,0,LANDSAT_8,2021,177,2,LC80262402021178LGN00,L2SP,18.94496524,21824,0,33.55,11.165,0.0693075,0.1088525,0.1359125,0.2183575,0.223555,0.1776575,1,0,0,0.210452845051743
pixel_4 _PYR_pig,78.6528395,16.3281621,0,LANDSAT_8,2021,178,2,LC82180032021179LGN01,L2SP,33.37612401,21824,0,40.28,9.654,0.05806,0.11647,0.15288,0.2553175,0.2852925,0.213985,1,0,0,0.213766672256134
pixel_4 _PYR_pig,78.6528395,16.3281621,0,LANDSAT_8,2021,183,2,LC80202412021184LGN00,L2SP,19.94043424,21824,0,6.41,10.52,0.058555,0.093975,0.12373,0.236975,0.211565,0.1633025,1,0,0,0.272290941189818
pixel_4 _PYR_pig,78.6528395,16.3281621,0,LANDSAT_8,2021,185,2,LC82190032021186LGN00,L2SP,32.88314313,21824,0,49.42,9.018,0.118615,0.1993,0.220915,0.2855125,0.29291,0.2862275,1,0,0,0.125688273022533
pixel_4 _PYR_pig,78.6528395,16.3281621,0,LANDSAT_8,2021,186,2,LC80252402021187LGN00,L2SP,18.3574956,21824,0,5.24,9.386,0.0542375,0.091665,0.10404,0.2444,0.211785,0.13418,1,0,0,0.346728508725962
pixel_4 _PYR_pig,78.6528395,16.3281621,0,LANDSAT_8,2021,195,2,LC80242402021196LGN00,L2SP,17.23038997,21824,0,68.01,10.887,0.0439525,0.100795,0.11097,0.270525,0.2019125,0.13165,1,0,0,0.356250651869493
pixel_4 _PYR_pig,78.6528395,16.3281621,0,LANDSAT_8,2021,195,2,LC80242412021196LGN00,L2SP,18.54809377,21824,0,57.81,11.15,0.04266,0.103655,0.111465,0.26453,0.207935,0.138305,1,0,0,0.352495217959043
pixel_4 _PYR_pig,78.6528395,16.3281621,0,LANDSAT_8,2021,197,2,LC80222412021198LGN00,L2SP,18.22655225,21824,0,46.03,10.216,0.087485,0.136875,0.13913,0.2397525,0.251385,0.2289175,1,0,0,0.233193266808943
pixel_4 _PYR_pig,78.6528395,16.3281621,0,LANDSAT_8,2021,205,2,LC82150042021206LGN00,L2SP,31.01029175,21824,0,72.93,7.759,0.0597925,0.1046725,0.10899,0.2775925,0.2272125,0.1520275,1,0,0,0.362825232703037
pixel_4 _PYR_pig,78.6528395,16.3281621,0,LANDSAT_8,2021,212,2,LC82160032021213LGN00,L2SP,28.07359611,21824,0,71.83,6.921,0.054595,0.0940025,0.10987,0.3229675,0.2422275,0.16872,1,0,0,0.430791366111015
pixel_4 _PYR_pig,78.6528395,16.3281621,0,LANDSAT_8,2021,225,2,LC82110042021226LGN00,L2SP,25.65461232,21824,0,76.55,8.743,0.043815,0.0905375,0.10107,0.302095,0.2036175,0.1294775,1,0,0,0.433686764752227
pixel_4 _PYR_pig,78.6528395,16.3281621,0,LANDSAT_8,2021,244,2,LC82160032021245LGN00,L2SP,17.82026657,21824,0,47.24,7.38,0.02605,0.07951,0.1074225,0.31293,0.233455,0.154255,1,0,0,0.431858915697908
pixel_4 _PYR_pig,78.6528395,16.3281621,0,LANDSAT_8,2021,249,2,LC82190032021250LGN00,L2SP,15.93539187,21824,0,7.2,7.606,0.0276175,0.0751375,0.1033525,0.304295,0.229495,0.13539,1,0,0,0.430551971668148
pixel_4 _PYR_pig,78.6528395,16.3281621,0,LANDSAT_8,2021,253,2,LC82150032021254LGN00,L2SP,14.40672214,21824,0,37.22,8.41,0.0240975,0.07808,0.1124275,0.296155,0.240935,0.16993,1,0,0,0.392376556243431
pixel_4 _PYR_pig,78.6528395,16.3281621,0,LANDSAT_8,2021,253,2,LC82150042021254LGN00,L2SP,15.70451093,21824,0,8.69,7.469,0.0343,0.0839925,0.1171025,0.29379,0.241045,0.17334,1,0,0,0.372773555980343
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_5,1985,241,2,LT52160031985242KIS00,L2SP,19.46256069,5440,0,33,6.409,0.1281575,0.15189,0.148535,0.237525,0.174385,0.138305,1,0,0,0.266908667703279
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_5,1986,187,2,LT52170031986188KIS00,L2SP,33.2019435,5440,0,50,12.15,0.1617075,0.184835,0.18566,0.235545,0.2257275,0.220255,1,0,0,0.151717086423594
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_5,1988,255,2,LT52190031988256KIS00,L2SP,14.47660649,5440,0,80,8.508,0.2386525,0.2354075,0.2737425,0.318925,0.3306675,0.4143775,1,0,0,0.151818169108346
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_5,1989,138,2,LT52180031989139KIS01,L2SP,30.30339445,5440,0,23,6.824,0.17235,0.16586,0.157005,0.15871,0.1328325,0.11141,1,0,0,0.0903561735325108
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_5,1989,186,2,LT52180031989187KIS00,L2SP,33.24597041,5440,0,44,6.701,0.1295875,0.1467475,0.1432825,0.16014,0.14595,0.13187,1,0,0,0.116422276415905
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_5,1989,211,2,LT52170031989212KIS00,L2SP,28.80918694,5440,0,6,6.909,0.1144625,0.1256275,0.130825,0.1862375,0.157555,0.1212825,1,0,0,0.222835223141918
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_5,1989,252,2,LT52160031989253KIS00,L2SP,15.37075321,5440,0,29,12.163,0.0939475,0.1268375,0.1084125,0.2332075,0.1653375,0.107835,1,0,0,0.38707368072755
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_5,1990,173,2,LT52180031990174KIS00,L2SP,34.08140488,5440,0,23,8.432,0.132255,0.1370125,0.1293675,0.18291,0.1477375,0.1125375,1,0,0,0.208037843295012
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_5,1991,160,2,LT52180031991161KIS00,L2SP,33.61827167,5440,0,3,14.304,0.1520825,0.145455,0.1315675,0.1265075,0.1386075,0.1245275,1,0,0,0.0690389590024335
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_5,1991,169,2,LT52170031991170KIS00,L2SP,34.06407665,5440,0,60,14.023,0.147985,0.1549975,0.1487,0.139845,0.139625,0.1273875,1,0,0,0.0713550893613099
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_5,1991,178,2,LT52160031991179KIS00,L2SP,33.9533646,5440,0,58,12.073,0.126205,0.13913,0.130495,0.162395,0.13,0.12329,1,0,0,0.143283099050607
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_5,1991,201,2,LT52170031991202KIS00,L2SP,31.20980701,5442,0,52,12.408,0.22053,0.2386525,0.24385,0.2682975,0.2476175,0.2341425,1,0,0,0.113505369955261
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_5,1991,242,2,LT52160031991243KIS00,L2SP,19.36665167,5440,0,79,12.842,0.17103,0.194955,0.19149,0.28246,0.2295225,0.17411,1,0,0,0.232896582932227
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_5,1992,197,2,LT52160031992198KIS00,L2SP,31.9463291,5440,0,65,12.71,0.12318,0.1351975,0.14353,0.19798,0.147105,0.1156725,1,0,0,0.20403399788971
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_5,1992,204,2,LT52170031992205KIS00,L2SP,30.6397412,5440,0,39,11.923,0.1431725,0.148645,0.144025,0.180215,0.13176,0.096285,1,0,0,0.153533612130863
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_5,1992,231,2,LT52140041992232KIS00,L2SP,24.4109952,5440,0,42,12.314,0.1161675,0.12098,0.12791,0.208925,0.1578025,0.1235925,1,0,0,0.270531163735972
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_5,1992,238,2,LT52150031992239KIS00,L2SP,20.87398391,5440,0,41,12.489,0.13143,0.13869,0.1436675,0.2037825,0.1618175,0.103545,1,0,0,0.217081939233014
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_5,1992,238,2,LT52150041992239KIS00,L2SP,22.02752235,5440,0,10,12.264,0.131485,0.1391575,0.1443825,0.1981725,0.163275,0.10415,1,0,0,0.206395260535235
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_5,1992,240,2,LT52130041992241KIS00,L2SP,21.32408142,5440,0,23,11.749,0.102995,0.12406,0.12571,0.19523,0.16201,0.1242525,1,0,0,0.243151694499219
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_5,1992,247,2,LT52140041992248KIS00,L2SP,18.77229148,5440,0,29,11.001,0.131155,0.1426225,0.1489475,0.20909,0.18808,0.1303575,1,0,0,0.212579258601843
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_5,1993,172,2,LT52190031993173KIS00,L2SP,34.07718967,5440,0,22,12.336,0.14518,0.145455,0.13517,0.1583525,0.1346475,0.1136925,1,0,0,0.133018602705806
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_5,1993,197,2,LT52180031993198KIS00,L2SP,31.83308147,5440,0,33,11.564,0.0924075,0.10624,0.100795,0.1758975,0.14034,0.1109425,1,0,0,0.292419780116956
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_5,1993,206,2,LT52170031993207KIS00,L2SP,30.06224782,5440,0,31,12.091,0.131705,0.14232,0.14551,0.2005375,0.1619825,0.1210075,1,0,0,0.206199025291697
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_5,1995,235,2,LT52180031995236KIS00,L2SP,21.90805543,5440,0,41,12.693,0.0858625,0.0814075,0.097165,0.161735,0.2020775,0.161185,1,0,0,0.274789098637355
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_5,1996,229,2,LT52190031996230KIS00,L2SP,24.03382322,5440,0,40,11.788,0.12978,0.1543375,0.153265,0.206285,0.1762275,0.15893,1,0,0,0.193464948993322
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_5,1997,153,2,LT52170031997154KIS00,L2SP,32.90692016,5440,0,6,14.98,0.1567025,0.157445,0.15354,0.1782625,0.1591225,0.12395,1,0,0,0.123521969489027
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_5,1997,167,2,LT52190031997168KIS00,L2SP,33.97203229,5440,0,3,13.414,0.125545,0.13374,0.139845,0.161845,0.1514225,0.1386625,1,0,0,0.125959473452529
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_5,1998,156,2,LT52170031998157KIS00,L2SP,33.07636976,5440,0,33,10.911,0.18907,0.192535,0.19094,0.191655,0.1837075,0.146555,1,0,0,0.0729568328875889
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_5,1998,202,2,LT52190031998203KIS00,L2SP,30.7676834,5442,0,73,11.684,0.2495975,0.257325,0.2621375,0.29874,0.254025,0.22702,1,0,0,0.122747101489326
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_7,1999,190,2,LE72180031999191SGS00,L2SP,32.50663712,5440,0,12,8.454,0.115535,0.1229325,0.1338775,0.197595,0.185495,0.1471875,1,0,0,0.192225599408699
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_7,1999,212,2,LE72120041999213KIS00,L2SP,29.62002773,5440,0,78,10.614,0.1156175,0.12527,0.131925,0.2396425,0.1932775,0.132915,1,0,0,0.28990022001386
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_7,2000,195,2,LE72160032000196AGS00,L2SP,31.89590848,5440,0,55,5.903,0.17048,0.18269,0.195835,0.2242425,0.2497075,0.244345,1,0,0,0.0676244264451203
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_7,2000,204,2,LE72150032000205KIS00,L2SP,30.26481522,5440,0,1,6.334,0.1320075,0.1414125,0.1465275,0.2334275,0.196385,0.1322825,1,0,0,0.22871129475859
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_7,2000,204,2,LE72150042000205KIS00,L2SP,31.51286614,5440,0,61,8.47,0.0988975,0.1249125,0.1246375,0.28103,0.20832,0.132585,1,0,0,0.385518928679275
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_7,2000,206,2,LE72130042000207KIS00,L2SP,31.09005787,5440,0,13,7.859,0.1030225,0.11581,0.1196875,0.1967425,0.171965,0.130165,1,0,0,0.243513573302152
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_7,2000,229,2,LE72140042000230KIS00,L2SP,24.77357267,5440,0,20,5.66,0.101235,0.111685,0.1236475,0.23582,0.17939,0.13781,1,0,0,0.312051854479195
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_7,2000,240,2,LE72110042000241KIS00,L2SP,21.02325837,5440,0,6,6.576,0.08963,0.11493,0.12725,0.25617,0.2164875,0.1401475,1,0,0,0.336237024672683
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_7,2001,167,2,LE72140042001168EDC00,L2SP,34.90907531,5440,0,11,7.467,0.14012,0.135005,0.1392675,0.167675,0.19281,0.156015,1,0,0,0.0925499075559756
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_7,2002,172,2,LE72120042002173EDC00,L2SP,34.98119049,5440,0,2,6.582,0.13143,0.13979,0.1393775,0.1857975,0.20755,0.167895,1,0,0,0.142753901745214
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_7,2002,191,2,LE72170032002192EDC00,L2SP,32.43688029,5440,0,7,5.764,0.15233,0.15222,0.146775,0.1859625,0.1460325,0.0990075,1,0,0,0.117773019271949
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_7,2002,193,2,LE72150032002194EDC00,L2SP,32.1620637,5440,0,2,5.318,0.0980725,0.1140225,0.127965,0.24858,0.199355,0.145565,1,0,0,0.320320280444568
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_7,2004,192,2,LE72140042004193EDC01,L2SP,33.60644019,5440,0,21,7.236,0.0742575,0.1048925,0.1132525,0.241265,0.214315,0.1468575,1,0,0,0.361089367943755
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_7,2005,203,2,LE72130042005204EDC00,L2SP,31.57909202,5440,0,6,6.96,0.09018,0.107615,0.122025,0.28587,0.21998,0.1565925,1,0,0,0.401684256977899
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_5,2006,191,2,LT52120042006192KIS00,L2SP,33.63827184,5440,0,44,9.836,0.1170475,0.1334925,0.13572,0.2717075,0.20513,0.12934,1,0,0,0.355014912934498
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_5,2006,198,2,LT52130042006199KIS00,L2SP,32.55517346,5440,0,46,7.235,0.0866325,0.1162225,0.11383,0.2360125,0.2306775,0.16388,1,0,0,0.371854274036127
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_5,2006,203,2,LT52160032006204KIS00,L2SP,30.34421351,5440,0,46,5.781,0.101675,0.13671,0.1297525,0.20117,0.2237475,0.15651,1,0,0,0.241114932321288
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_5,2006,205,2,LT52140042006206KIS00,L2SP,31.18758392,5440,0,67,7.971,0.092545,0.1395975,0.13924,0.2259475,0.2269925,0.1707825,1,0,0,0.270881582448133
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_5,2006,207,2,LT52120042006208KIS00,L2SP,30.73942972,5440,0,41,8.09,0.112015,0.1289825,0.1361325,0.26629,0.24847,0.16168,1,0,0,0.361160096394414
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_5,2006,208,2,LT52190032006209KIS00,L2SP,29.24873708,5440,0,62,7.332,0.2348025,0.23802,0.2655475,0.322445,0.3185125,0.273605,1,0,0,0.148112158723422
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_5,2009,170,2,LT52170032009171KIS00,L2SP,33.73825737,5440,0,45,8.985,0.185165,0.18115,0.1822225,0.19017,0.17851,0.14518,1,0,0,0.0898170310071216
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_7,2010,187,2,LE72110042010188EDC00,L2SP,34.11119713,5440,0,68,7.063,0.1095125,0.128955,0.1429525,0.2691775,0.264255,0.1785375,1,0,0,0.306274719142018
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_7,2010,252,2,LE72180032010253EDC00,L2SP,15.05206815,5440,0,42,10.237,0.1612125,0.1636325,0.175705,0.1972925,0.1743025,0.14672,1,0,0,0.0578757230276342
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_7,2010,256,2,LE72140042010257ASN00,L2SP,14.7884162,5440,0,75,7.436,0.0776675,0.10415,0.12868,0.21503,0.20458,0.1149575,1,0,0,0.251229233947223
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_7,2011,230,2,LE72190032011231EDC00,L2SP,23.04783341,5440,0,43,6.85,0.115205,0.1255725,0.1602775,0.286145,0.34505,0.3843475,1,0,0,0.281947034479669
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_7,2013,193,2,LE72130042013194EDC00,L2SP,33.26689881,5440,0,13,5.927,0.0915,0.1141875,0.1094575,0.2152225,0.198035,0.1514225,1,0,0,0.325751509178268
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_7,2013,198,2,LE72160032013199EDC01,L2SP,31.18765026,5440,0,30,5.902,0.077695,0.101235,0.1018675,0.2318325,0.197815,0.126975,1,0,0,0.38946658675457
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_8,2013,236,2,LC82180032013237LGN01,L2SP,20.6847526,21824,0,51.36,7.357,0.061085,0.1133075,0.14056,0.2863375,0.2371675,0.2197325,1,0,0,0.294592178907345
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_8,2013,245,2,LC82170032013246LGN01,L2SP,17.42722167,21824,0,13.02,7.618,0.0726075,0.11086,0.1107225,0.3315475,0.2752275,0.1792525,1,0,0,0.433398144613722
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_8,2014,161,2,LC82160032014162LGN01,L2SP,33.15683163,21824,0,39.82,9.797,0.0558875,0.0944425,0.1235925,0.2182475,0.2355175,0.17488,1,0,0,0.229939536172526
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_8,2014,179,2,LC82140042014180LGN01,L2SP,34.63617387,21824,0,67.66,10.221,0.052505,0.104315,0.11746,0.2175875,0.22746,0.1735875,1,0,0,0.261089523466192
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_8,2014,195,2,LC82140042014196LGN01,L2SP,32.94692552,21824,0,14.79,7.016,0.0526425,0.08402,0.09414,0.21415,0.1800225,0.1350325,1,0,0,0.337790842121884
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_8,2014,216,2,LC82170032014217LGN01,L2SP,27.09334252,21824,0,61.02,7.156,0.0392775,0.084955,0.081875,0.2191825,0.17983,0.12307,1,0,0,0.418817922495948
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_8,2014,225,2,LC82160032014226LGN01,L2SP,24.4589979,54596,0,56.33,6.053,0.0335025,0.0940575,0.10316,0.273605,0.1842575,0.140725,1,0,0,0.400727532557121
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_8,2014,232,2,LC82170032014233LGN01,L2SP,22.185123,21824,0,36.39,6.998,0.054485,0.084295,0.09733,0.259965,0.1898125,0.130825,1,0,0,0.415795098770453
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_8,2014,234,2,LC82150032014235LGN01,L2SP,21.50757915,21824,0,55.99,6.254,0.0347125,0.0755775,0.0963675,0.2974475,0.1953125,0.1240875,1,0,0,0.444635712392649
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_8,2014,234,2,LC82150042014235LGN01,L2SP,22.79253861,21824,0,8.21,5.284,0.040185,0.0781625,0.09821,0.2967325,0.195395,0.1245275,1,0,0,0.436086510429572
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_8,2014,243,2,LC82140042014244LGN01,L2SP,19.59216132,21824,0,26.87,7.576,0.00781750000000001,0.0529725,0.093645,0.3318225,0.181645,0.119,1,0,0,0.476354250181244
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_8,2015,157,2,LC82150032015158LGN01,L2SP,32.80237604,21824,0,4.59,9.748,0.031055,0.1209525,0.16773,0.2723675,0.1633025,0.13726,1,0,0,0.198944052345028
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_8,2015,169,2,LC82190032015170LGN01,L2SP,33.5185918,21824,0,47.49,12.568,0.0713425,0.10932,0.14595,0.24099,0.1850825,0.157005,1,0,0,0.21161703240247
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_8,2015,189,2,LC82150032015190LGN01,L2SP,32.52610169,21824,0,1.15,8.735,0.0500025,0.09777,0.1110525,0.2257825,0.2157725,0.1459225,1,0,0,0.303548690264501
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_8,2015,189,2,LC82150042015190LGN01,L2SP,33.81105258,21824,0,12.96,7.811,0.0519,0.09821,0.1105025,0.2179175,0.2113175,0.1441625,1,0,0,0.295513425922954
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_8,2015,210,2,LC82180032015211LGN01,L2SP,28.70985791,54596,0,49.91,7.863,0.10723,0.1631375,0.1872825,0.3281375,0.28158,0.23956,1,0,0,0.237708389450067
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_8,2015,212,2,LC82160032015213LGN01,L2SP,28.21811062,21824,0,12.01,5.574,0.017855,0.039085,0.0457125,0.1293675,0.0926825,0.0674375,1,0,0,0.42947324205456
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_8,2015,219,2,LC82170032015220LGN02,L2SP,26.3342594,21824,0,37.02,5.95,0.0383425,0.06807,0.0752475,0.2091175,0.1454,0.1024175,1,0,0,0.418333997189607
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_8,2015,233,2,LC82190032015234LGN01,L2SP,21.9339476,21824,0,24.76,6.953,0.020715,0.0612225,0.080665,0.3180725,0.19776,0.1277175,1,0,0,0.502221058782916
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_8,2015,237,2,LC82150032015238LGN01,L2SP,20.5576594,21824,0,8.19,5.499,0.06906,0.1307425,0.1497725,0.2421725,0.2280925,0.19754,1,0,0,0.2134868439807
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_8,2015,237,2,LC82150042015238LGN01,L2SP,21.84331933,21824,0,79.67,6.414,0.0597375,0.12692,0.146665,0.241925,0.22823,0.1978425,1,0,0,0.21260924358563
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_8,2015,251,2,LC82170032015252LGN01,L2SP,15.39162754,21824,0,3.25,7.694,0.03034,0.078245,0.143475,0.3395775,0.24792,0.1868975,1,0,0,0.359954290892011
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_8,2016,149,2,LC82180032016150LGN01,L2SP,31.7513639,21824,0,30.25,9.39,0.027535,0.08402,0.105745,0.2524575,0.263815,0.1908575,1,0,0,0.334248984969876
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_8,2016,165,2,LC82180032016166LGN01,L2SP,33.36804156,21824,0,11.42,10.062,0.0655675,0.10503,0.125215,0.207715,0.2339225,0.18764,1,0,0,0.207584252412031
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_8,2016,183,2,LC82160032016184LGN01,L2SP,33.11834936,21824,0,27.92,8.982,0.0603425,0.098485,0.1157,0.2015825,0.211565,0.1560425,1,0,0,0.240998678886484
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_8,2016,190,2,LC82170032016191LGN01,L2SP,32.42574768,21824,0,1.72,7.608,0.0529725,0.086825,0.1056075,0.22174,0.21635,0.1534575,1,0,0,0.305619795519169
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_8,2016,208,2,LC82150032016209LGN01,L2SP,29.23339702,21824,0,56.12,6.741,0.0537425,0.086825,0.098265,0.25606,0.2023525,0.132915,1,0,0,0.372696686597534
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_8,2016,208,2,LC82150042016209LGN01,L2SP,30.5127132,21824,0,49.09,6.699,0.042165,0.0797575,0.092215,0.2541075,0.202215,0.1329975,1,0,0,0.414579422137283
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_8,2016,215,2,LC82160032016216LGN01,L2SP,27.49706191,21824,0,11,6.287,0.05707,0.10723,0.12483,0.3295125,0.2638425,0.185715,1,0,0,0.391666982521409
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_8,2016,220,2,LC82190032016221LGN02,L2SP,26.10624718,21824,0,71.6,10.205,0.00990749999999999,0.0662825,0.069445,0.1783175,0.1499925,0.117295,1,0,0,0.370431743653087
pixel_5 _PYR_pig,78.6528334,16.3295276,0,LANDSAT_8,2017,158,2,LC82190032017159LGN00,L2SP,32.93695382,21824,0,51.88,10.089,0.084845,0.144025,0.15937,0.2731375,0.29621,0.244125,1,0,0,0.211213186087425
