sample.id,latitude,longitude,jrc.water,satellite,year,doy,collection.number,landsat.scene.id,processing.level,sun.elevation,qa.pixel,qa.radsat,cloud.cover,geometric.rmse.model,blue,green,red,nir,swir1,swir2,clear,snow,water,ndvi
pixel_6 _BC_Oss,78.9297262,12.4440999,0,LANDSAT_8,2019,191,2,LC82160032019192LGN00,L2SP,32.26727953,21824,0,47.46,8.669,0.3037175,0.3631725,0.3523925,0.4906625,0.47782,0.4471575,1,0,0,0.151466313602682
pixel_6 _BC_Oss,78.9297262,12.4440999,0,LANDSAT_8,2019,191,2,LC82160042019192LGN00,L2SP,33.55296484,21824,0,76.85,8.861,0.2543825,0.3245075,0.328165,0.4917625,0.4949525,0.4579925,1,0,0,0.177370238071004
pixel_6 _BC_Oss,78.9297262,12.4440999,0,LANDSAT_8,2019,197,2,LC80252412019198LGN00,L2SP,18.30729909,21824,0,49,9.217,0.05091,0.12087,0.1061575,0.73467,0.42623,0.2164325,1,0,0,0.682987543074862
pixel_6 _BC_Oss,78.9297262,12.4440999,0,LANDSAT_8,2019,206,2,LC80242412019207LGN00,L2SP,16.58064859,21824,0,16.41,12.115,0.060645,0.138745,0.1314575,0.8648,0.509115,0.243575,1,0,0,0.666418159145468
pixel_6 _BC_Oss,78.9297262,12.4440999,0,LANDSAT_8,2019,207,2,LC82160032019208LGN00,L2SP,29.39861379,21824,0,8.28,7.462,0.033035,0.100025,0.0867975,0.5684875,0.31403,0.158875,1,0,0,0.665632615296211
pixel_6 _BC_Oss,78.9297262,12.4440999,0,LANDSAT_8,2019,207,2,LC82160042019208LGN00,L2SP,30.67828794,21824,0,15.47,6.599,0.041725,0.104095,0.0932325,0.5644725,0.315515,0.15981,1,0,0,0.640152652365626
pixel_6 _BC_Oss,78.9297262,12.4440999,0,LANDSAT_8,2019,208,2,LC80222412019209LGN00,L2SP,16.13456369,21824,0,1.71,9.959,0.069005,0.14001,0.134785,0.856825,0.44955,0.2301275,1,0,0,0.648786100270557
pixel_6 _BC_Oss,78.9297262,12.4440999,0,LANDSAT_8,2019,208,2,LC82230022019209LGN00,L2SP,27.87928451,21824,0,0.28,8.391,0.04585,0.0989525,0.0810225,0.5225075,0.31051,0.1526325,1,0,0,0.659644819374474
pixel_6 _BC_Oss,78.9297262,12.4440999,0,LANDSAT_8,2019,211,2,LC80272402019212LGN00,L2SP,14.10520206,21824,0,5.57,10.426,0.0725525,0.1461975,0.1500475,0.90891,0.49003,0.25661,1,0,0,0.641167800374805
pixel_6 _BC_Oss,78.9297262,12.4440999,0,LANDSAT_8,2019,211,2,LC80272412019212LGN00,L2SP,15.41566837,21824,0,13.79,13.448,0.09359,0.1622025,0.1815075,0.7880475,0.5198125,0.28521,1,0,0,0.543192002238393
pixel_6 _BC_Oss,78.9297262,12.4440999,0,LANDSAT_8,2019,214,2,LC82170032019215LGN00,L2SP,27.68665217,21824,0,49.19,7.103,0.0452175,0.1018675,0.0862475,0.5615575,0.32503,0.1672075,1,0,0,0.665659106486301
pixel_6 _BC_Oss,78.9297262,12.4440999,0,LANDSAT_8,2019,217,2,LC80212422019218LGN00,L2SP,15.15878556,21824,0,32.94,11.509,0.16135,0.2319425,0.230265,0.50125,0.39103,0.2879875,1,0,0,0.307374089339592
pixel_6 _BC_Oss,78.9297262,12.4440999,0,LANDSAT_8,2019,221,2,LC82180032019222LGN00,L2SP,25.73537846,21824,0,50.89,7.958,0.05322,0.1034075,0.1035175,0.6413625,0.3429875,0.1714975,1,0,0,0.638620827245294
pixel_6 _BC_Oss,78.9297262,12.4440999,0,LANDSAT_8,2019,230,2,LC82170032019231LGN00,L2SP,22.92423191,21824,0,40.68,9.186,0.048985,0.1089625,0.0732125,0.1970725,0.1688575,0.136545,1,0,0,0.400162315164425
pixel_6 _BC_Oss,78.9297262,12.4440999,0,LANDSAT_8,2019,232,2,LC82150042019233LGN00,L2SP,23.54548474,21824,0,13.14,7.5,0.0640825,0.1249125,0.1421275,0.6945475,0.4171825,0.2265525,1,0,0,0.583695623349642
pixel_6 _BC_Oss,78.9297262,12.4440999,0,LANDSAT_8,2019,237,2,LC82180032019238LGN00,L2SP,20.53579601,21824,0,45.61,7.513,0.0478575,0.10591,0.100025,0.5470375,0.28521,0.1727075,1,0,0,0.596789609880424
pixel_6 _BC_Oss,78.9297262,12.4440999,0,LANDSAT_8,2020,121,2,LC82170032020122LGN00,L2SP,25.33202466,21824,0,27.59,9.727,0.174825,0.2592225,0.3835775,0.686875,0.5680475,0.366665,1,0,0,0.245716390570962
pixel_6 _BC_Oss,78.9297262,12.4440999,0,LANDSAT_8,2020,123,2,LC82150042020124LGN00,L2SP,27.21814399,21824,0,8.7,9.525,0.2890325,0.3451875,0.4528225,0.650795,0.4783975,0.33515,1,0,0,0.152280581780134
pixel_6 _BC_Oss,78.9297262,12.4440999,0,LANDSAT_8,2020,135,2,LC82190032020136LGN00,L2SP,29.06464547,21824,0,33.85,13.388,0.006855,0.1816175,0.298245,0.5812475,0.53909,0.3132875,1,0,0,0.26511857302907
pixel_6 _BC_Oss,78.9297262,12.4440999,0,LANDSAT_8,2020,137,2,LC82170032020138LGN00,L2SP,29.51536183,21824,0,34.7,9.15,0.0652375,0.140285,0.213435,0.40357,0.402855,0.2758875,1,0,0,0.258191174900981
pixel_6 _BC_Oss,78.9297262,12.4440999,0,LANDSAT_8,2020,163,2,LC82230022020164LGN00,L2SP,31.95811794,21824,0,71.66,11.707,0.0277275,0.055695,0.0508,0.1267275,0.1404225,0.116635,1,0,0,0.355212445054215
pixel_6 _BC_Oss,78.9297262,12.4440999,0,LANDSAT_8,2020,170,2,LC80232412020171LGN00,L2SP,20.35109358,21824,0,28.27,11.517,0.0886675,0.149305,0.1878325,0.57044,0.505265,0.2968975,1,0,0,0.40688402536406
pixel_6 _BC_Oss,78.9297262,12.4440999,0,LANDSAT_8,2020,172,2,LC80212412020173LGN00,L2SP,20.37173082,21824,0,33.01,9.638,0.0791525,0.1543925,0.193965,0.61257,0.5107925,0.2884825,1,0,0,0.427781888178772
pixel_6 _BC_Oss,78.9297262,12.4440999,0,LANDSAT_8,2020,174,2,LC82200032020175LGN00,L2SP,33.52408374,21824,0,52.46,8.834,0.040515,0.0941675,0.12065,0.303745,0.2372775,0.140505,1,0,0,0.353989557140171
pixel_6 _BC_Oss,78.9297262,12.4440999,0,LANDSAT_8,2020,180,2,LC80292402020181LGN00,L2SP,18.85561447,21824,0,64.66,9.068,0.0936725,0.153815,0.1811775,0.610535,0.4698725,0.260625,1,0,0,0.450405360574005
pixel_6 _BC_Oss,78.9297262,12.4440999,0,LANDSAT_8,2020,181,2,LC82210032020182LGN00,L2SP,33.25630397,21824,0,4.87,8.227,0.06532,0.1191925,0.13924,0.4622825,0.3503575,0.1988325,1,0,0,0.441598453104955
pixel_6 _BC_Oss,78.9297262,12.4440999,0,LANDSAT_8,2020,182,2,LC80272402020183LGN00,L2SP,18.74162812,21824,0,15.64,11.103,0.08281,0.1573625,0.18445,0.647715,0.4978125,0.276685,1,0,0,0.474291677529362
pixel_6 _BC_Oss,78.9297262,12.4440999,0,LANDSAT_8,2020,182,2,LC80272412020183LGN00,L2SP,20.06735472,21824,0,0.34,11.736,0.0986775,0.167235,0.20678,0.619005,0.495585,0.29126,1,0,0,0.409310593532058
pixel_6 _BC_Oss,78.9297262,12.4440999,0,LANDSAT_8,2020,198,2,LC80272402020199LGN00,L2SP,16.86835044,21824,0,54.21,13.81,0.07566,0.1413025,0.1628075,0.67252,0.4773525,0.25683,1,0,0,0.53680962121913
pixel_6 _BC_Oss,78.9297262,12.4440999,0,LANDSAT_8,2020,202,2,LC80232412020203LGN00,L2SP,17.46180231,21824,0,26.84,9.824,0.0838275,0.1724875,0.13682,0.27278,0.2827075,0.2550425,1,0,0,0.288404748570566
pixel_6 _BC_Oss,78.9297262,12.4440999,0,LANDSAT_8,2020,208,2,LC82180032020209LGN00,L2SP,29.22646554,21824,0,2.04,7.489,0.06037,0.11372,0.1284325,0.5478075,0.3750525,0.20084,1,0,0,0.540210187314683
pixel_6 _BC_Oss,78.9297262,12.4440999,0,LANDSAT_8,2020,213,2,LC82210032020214LGN00,L2SP,28.00799027,21824,0,73.91,8.94,0.068455,0.12956,0.1449875,0.5402725,0.385365,0.2161025,1,0,0,0.497439834110167
pixel_6 _BC_Oss,78.9297262,12.4440999,0,LANDSAT_8,2020,214,2,LC80272412020215LGN00,L2SP,14.72301582,21824,0,2.55,8.083,0.13748,0.201555,0.2385425,0.77944,0.6292625,0.3340225,1,0,0,0.470915237234873
pixel_6 _BC_Oss,78.9297262,12.4440999,0,LANDSAT_8,2020,219,2,LC82150042020220LGN00,L2SP,27.67177809,21824,0,45.98,6.909,0.08171,0.1321175,0.15024,0.5476425,0.4246625,0.2266625,1,0,0,0.49795708646705
pixel_6 _BC_Oss,78.9297262,12.4440999,0,LANDSAT_8,2020,235,2,LC82150042020236LGN00,L2SP,22.60833294,21824,0,13.9,6.86,0.09106,0.14958,0.1888775,0.630775,0.48365,0.27718,1,0,0,0.469930223183611
pixel_6 _BC_Oss,78.9297262,12.4440999,0,LANDSAT_8,2020,238,2,LC82200032020239LGN00,L2SP,20.26619089,21824,0,74.13,8.478,0.05454,0.111135,0.14188,0.443225,0.3169175,0.1739175,1,0,0,0.463686299029379
pixel_6 _BC_Oss,78.9297262,12.4440999,0,LANDSAT_8,2020,258,2,LC82160042020259LGN00,L2SP,14.05917857,54596,0,47.09,9.609,0.0955975,0.1992175,0.2565825,0.737915,0.5515475,0.32294,1,0,0,0.417900198123916
pixel_6 _BC_Oss,78.9297262,12.4440999,0,LANDSAT_8,2021,121,2,LC82190032021122LGN00,L2SP,25.55508941,21824,0,25.41,8.408,0.36958,0.47199,0.59442,0.7392625,0.3626775,0.26145,1,0,0,0.121190543378651
pixel_6 _BC_Oss,78.9297262,12.4440999,0,LANDSAT_8,2021,128,2,LC82200032021129LGN00,L2SP,27.5208883,21824,0,55.88,9.449,0.27553,0.3504125,0.443665,0.6140275,0.4243875,0.30688,1,0,0,0.143066133476992
pixel_6 _BC_Oss,78.9297262,12.4440999,0,LANDSAT_8,2021,135,2,LC82210032021136LGN00,L2SP,29.23663268,21824,0,13.06,9.677,0.23494,0.357645,0.43679,0.605255,0.4209225,0.2896375,1,0,0,0.14165035518724
pixel_6 _BC_Oss,78.9297262,12.4440999,0,LANDSAT_8,2021,137,2,LC82190032021138LGN00,L2SP,29.67906074,21824,0,54.71,9.951,0.19996,0.2868875,0.366995,0.5918625,0.4483125,0.3044325,1,0,0,0.1977384344526
pixel_6 _BC_Oss,78.9297262,12.4440999,0,LANDSAT_8,2021,151,2,LC82210032021152LGN00,L2SP,32.15362927,21824,0,34.67,10.994,0.12208,0.228835,0.293845,0.51225,0.452905,0.3094925,1,0,0,0.240857839687515
pixel_6 _BC_Oss,78.9297262,12.4440999,0,LANDSAT_8,2021,162,2,LC82180032021163LGN00,L2SP,33.24430599,21824,0,68.23,9.817,0.0688125,0.1392125,0.204195,0.391195,0.3911125,0.2544925,1,0,0,0.259893063350355
pixel_6 _BC_Oss,78.9297262,12.4440999,0,LANDSAT_8,2021,174,2,LC80212412021175LGN00,L2SP,20.35009123,21824,0,22.87,11.815,0.1263425,0.2460225,0.2608175,0.519345,0.4186125,0.3056975,1,0,0,0.273956546297759
pixel_6 _BC_Oss,78.9297262,12.4440999,0,LANDSAT_8,2021,174,2,LC80212422021175LGN00,L2SP,21.67807369,21824,0,57.49,12.547,0.02077,0.1820025,0.214755,0.5231675,0.4153125,0.2983825,1,0,0,0.342440781176734
pixel_6 _BC_Oss,78.9297262,12.4440999,0,LANDSAT_8,2021,177,2,LC80262412021178LGN00,L2SP,20.27343383,21824,0,16.9,12.011,0.1543375,0.2257275,0.305505,0.5985175,0.468195,0.2817175,1,0,0,0.270304712580511
pixel_6 _BC_Oss,78.9297262,12.4440999,0,LANDSAT_8,2021,183,2,LC82210032021184LGN00,L2SP,33.05661523,21824,0,21.96,9.298,0.067245,0.116305,0.1354175,0.404725,0.3569025,0.2114825,1,0,0,0.409973303343668
pixel_6 _BC_Oss,78.9297262,12.4440999,0,LANDSAT_8,2021,185,2,LC82190032021186LGN00,L2SP,32.88314313,21824,0,49.42,9.018,0.0646875,0.1127025,0.12604,0.4353875,0.376675,0.2081,1,0,0,0.475773174337121
pixel_6 _BC_Oss,78.9297262,12.4440999,0,LANDSAT_8,2021,186,2,LC80252412021187LGN00,L2SP,19.68075527,21824,0,0.66,11.34,0.083965,0.15574,0.1806,0.60553,0.49366,0.2781425,1,0,0,0.452938347682682
pixel_6 _BC_Oss,78.9297262,12.4440999,0,LANDSAT_8,2021,187,2,LC82170032021188LGN00,L2SP,32.68291172,21824,0,50.89,8.727,0.0174975,0.038755,0.04189,0.173835,0.1227675,0.0636425,1,0,0,0.53509512301859
pixel_6 _BC_Oss,78.9297262,12.4440999,0,LANDSAT_8,2021,212,2,LC82160032021213LGN00,L2SP,28.07359611,21824,0,71.83,6.921,0.03584,0.095625,0.0914725,0.514285,0.3425475,0.18555,1,0,0,0.620188872349011
pixel_6 _BC_Oss,78.9297262,12.4440999,0,LANDSAT_8,2021,212,2,LC82160042021213LGN00,L2SP,29.35237851,21824,0,35.15,6.511,0.050965,0.103435,0.10019,0.5105725,0.3456275,0.1878325,1,0,0,0.580887429913855
pixel_6 _BC_Oss,78.9297262,12.4440999,0,LANDSAT_8,2021,219,2,LC82170032021220LGN00,L2SP,26.17008893,21824,0,16.89,7.131,0.05058,0.1020325,0.097825,0.51291,0.3626225,0.198035,1,0,0,0.589120965549836
pixel_6 _BC_Oss,78.9297262,12.4440999,0,LANDSAT_8,2021,244,2,LC82160032021245LGN00,L2SP,17.82026657,21824,0,47.24,7.38,0.0752475,0.14606,0.16366,0.737805,0.507905,0.2824875,1,0,0,0.557445179784528
pixel_6 _BC_Oss,78.9297262,12.4440999,0,LANDSAT_8,2021,244,2,LC82160042021245LGN00,L2SP,19.11179448,21824,0,41.59,6.608,0.0669975,0.1376175,0.156345,0.742535,0.507575,0.28323,1,0,0,0.581416601736767
pixel_6 _BC_Oss,78.9297262,12.4440999,0,LANDSAT_8,2021,249,2,LC82190032021250LGN00,L2SP,15.93539187,21824,0,7.2,7.606,0.1004375,0.1817275,0.224765,0.8009725,0.62874,0.35715,1,0,0,0.486490652882801
pixel_6 _BC_alkhor,78.2059152,13.7802295,0,LANDSAT_5,1985,241,2,LT52160041985242KIS00,L2SP,20.65368638,5440,0,35,6.68,0.107945,0.1371225,0.13649,0.36958,0.3105925,0.1886575,1,0,0,0.462256913398203
pixel_6 _BC_alkhor,78.2059152,13.7802295,0,LANDSAT_5,1986,171,2,LT52170041986172KIS00,L2SP,35.17993334,5440,0,63,9.974,0.110695,0.129945,0.1275525,0.2434925,0.21063,0.121475,1,0,0,0.327469527669861
pixel_6 _BC_alkhor,78.2059152,13.7802295,0,LANDSAT_5,1987,190,2,LT52170041987191KIS00,L2SP,34.10548881,5440,0,33,6.285,0.070545,0.0910325,0.08435,0.2922775,0.2600475,0.1316225,1,0,0,0.511257013962925
pixel_6 _BC_alkhor,78.2059152,13.7802295,0,LANDSAT_5,1989,138,2,LT52180031989139KIS01,L2SP,30.30339445,5440,0,23,6.824,0.1918475,0.1916825,0.18434,0.2065875,0.1499925,0.11515,1,0,0,0.101966723681056
pixel_6 _BC_alkhor,78.2059152,13.7802295,0,LANDSAT_5,1989,186,2,LT52180031989187KIS00,L2SP,33.24597041,5440,0,44,6.701,0.0456025,0.0789875,0.08028,0.3078425,0.237745,0.124335,1,0,0,0.569190546914654
pixel_6 _BC_alkhor,78.2059152,13.7802295,0,LANDSAT_5,1989,252,2,LT52160041989253KIS00,L2SP,16.55270812,5440,0,23,9.472,0.089025,0.0917475,0.11196,0.30963,0.3652625,0.2040575,1,0,0,0.460855323127592
pixel_6 _BC_alkhor,78.2059152,13.7802295,0,LANDSAT_5,1990,173,2,LT52180031990174KIS00,L2SP,34.08140488,5440,0,23,8.432,0.138635,0.14485,0.1408075,0.2529525,0.1600025,0.0955975,1,0,0,0.300061387710944
pixel_6 _BC_alkhor,78.2059152,13.7802295,0,LANDSAT_5,1990,173,2,LT52180041990174KIS00,L2SP,35.23166333,5440,0,75,11.399,0.23637,0.258095,0.27135,0.334765,0.1202925,0.074835,1,0,0,0.120353817990839
pixel_6 _BC_alkhor,78.2059152,13.7802295,0,LANDSAT_5,1990,246,2,LT52170041990247KIS00,L2SP,18.96652705,5440,0,22,5.898,0.11339,0.152275,0.1666025,0.3797,0.291535,0.177355,1,0,0,0.375502199811849
pixel_6 _BC_alkhor,78.2059152,13.7802295,0,LANDSAT_5,1991,201,2,LT52170041991202KIS00,L2SP,32.35745776,5440,0,25,11.617,0.04926,0.092545,0.0809675,0.3456275,0.2546025,0.135225,1,0,0,0.5798169519042
pixel_6 _BC_alkhor,78.2059152,13.7802295,0,LANDSAT_5,1992,197,2,LT52160041992198KIS00,L2SP,33.09045728,5440,0,54,12.497,0.0951575,0.10954,0.1021975,0.2948075,0.2406325,0.1226575,1,0,0,0.482253176365409
pixel_6 _BC_alkhor,78.2059152,13.7802295,0,LANDSAT_5,1992,201,2,LT52120041992202KIS00,L2SP,32.38098957,5440,0,51,13.599,0.1120975,0.123565,0.1233725,0.3270925,0.248195,0.1246375,1,0,0,0.456764713285855
pixel_6 _BC_alkhor,78.2059152,13.7802295,0,LANDSAT_5,1992,231,2,LT52140041992232KIS00,L2SP,24.4109952,5440,0,42,12.314,0.11493,0.1338225,0.12461,0.2492675,0.179995,0.1284875,1,0,0,0.327749526118535
pixel_6 _BC_alkhor,78.2059152,13.7802295,0,LANDSAT_5,1992,238,2,LT52150041992239KIS00,L2SP,22.02752235,5440,0,10,12.264,0.0973575,0.115645,0.11823,0.308585,0.2823225,0.142265,1,0,0,0.445533518379964
pixel_6 _BC_alkhor,78.2059152,13.7802295,0,LANDSAT_5,1992,240,2,LT52130041992241KIS00,L2SP,21.32408142,5440,0,23,11.749,0.08215,0.10965,0.114325,0.325965,0.2845775,0.1630825,1,0,0,0.472396205271777
pixel_6 _BC_alkhor,78.2059152,13.7802295,0,LANDSAT_5,1993,197,2,LT52180031993198KIS00,L2SP,31.83308147,5440,0,33,11.564,0.05883,0.0968075,0.0829475,0.342245,0.259635,0.1260675,1,0,0,0.571276114203041
pixel_6 _BC_alkhor,78.2059152,13.7802295,0,LANDSAT_5,1994,257,2,LT52170041994258KIS00,L2SP,14.7767421,5440,0,40,9.564,0.095735,0.1369575,0.143475,0.399335,0.39378,0.2138475,1,0,0,0.460758867408584
pixel_6 _BC_alkhor,78.2059152,13.7802295,0,LANDSAT_5,1995,230,2,LT52150041995231KIS00,L2SP,24.66207513,5440,0,20,11.213,0.053275,0.0841025,0.08974,0.334875,0.2880425,0.1438325,1,0,0,0.539559328224532
pixel_6 _BC_alkhor,78.2059152,13.7802295,0,LANDSAT_5,1996,181,2,LT52190031996182KIS00,L2SP,33.94503508,5440,0,62,14.78,0.24374,0.25595,0.25562,0.3380925,0.207825,0.1272225,1,0,0,0.14391766398573
pixel_6 _BC_alkhor,78.2059152,13.7802295,0,LANDSAT_5,1998,202,2,LT52190031998203KIS00,L2SP,30.7676834,5440,0,73,11.684,0.1387175,0.164705,0.1573625,0.2935975,0.221025,0.1224925,1,0,0,0.325484974421372
pixel_6 _BC_alkhor,78.2059152,13.7802295,0,LANDSAT_7,1999,190,2,LE72180031999191SGS00,L2SP,32.50663712,5440,0,12,8.454,0.054595,0.067795,0.07115,0.311995,0.2772075,0.14166,1,0,0,0.628600138328831
pixel_6 _BC_alkhor,78.2059152,13.7802295,0,LANDSAT_7,1999,203,2,LE72130041999204KIS00,L2SP,31.66560287,5440,0,44,7.894,0.0563,0.0710125,0.067355,0.3385875,0.2710475,0.1365175,1,0,0,0.668154972687019
pixel_6 _BC_alkhor,78.2059152,13.7802295,0,LANDSAT_7,1999,208,2,LE72160041999209SGS00,L2SP,30.5590692,5440,0,67,7.814,0.125215,0.1355,0.1333,0.2998125,0.227735,0.1347025,1,0,0,0.38445553984242
pixel_6 _BC_alkhor,78.2059152,13.7802295,0,LANDSAT_7,2000,161,2,LE72180032000162SGS00,L2SP,33.25343041,5440,0,73,12.391,0.0974125,0.0988975,0.1051125,0.19611,0.1998775,0.10976,1,0,0,0.302093967084132
pixel_6 _BC_alkhor,78.2059152,13.7802295,0,LANDSAT_7,2000,170,2,LE72170042000171KIS00,L2SP,34.91795565,5440,0,25,10.74,0.0987325,0.098925,0.1106125,0.220475,0.2148375,0.1226575,1,0,0,0.3318231585306
pixel_6 _BC_alkhor,78.2059152,13.7802295,0,LANDSAT_7,2000,177,2,LE72180032000178EDC00,L2SP,33.59066098,5440,0,63,9.369,0.07247,0.084295,0.09436,0.25276,0.262825,0.1469125,1,0,0,0.456326342475225
pixel_6 _BC_alkhor,78.2059152,13.7802295,0,LANDSAT_7,2000,177,2,LE72180042000178EDC00,L2SP,34.85838269,5440,0,45,6.716,0.0859175,0.0982925,0.1107225,0.274705,0.1967975,0.103545,1,0,0,0.425456149340667
pixel_6 _BC_alkhor,78.2059152,13.7802295,0,LANDSAT_7,2000,206,2,LE72130042000207KIS00,L2SP,31.09005787,5440,0,13,7.859,0.0548975,0.0782175,0.0629825,0.3349575,0.205955,0.09502,1,0,0,0.683457305121375
pixel_6 _BC_alkhor,78.2059152,13.7802295,0,LANDSAT_7,2000,229,2,LE72140042000230KIS00,L2SP,24.77357267,5440,0,20,5.66,0.069445,0.086715,0.0903725,0.3208225,0.28664,0.1403675,1,0,0,0.560439694062428
pixel_6 _BC_alkhor,78.2059152,13.7802295,0,LANDSAT_7,2001,167,2,LE72140042001168EDC00,L2SP,34.90907531,5440,0,11,7.467,0.1447675,0.1547775,0.164815,0.2470125,0.1458675,0.0768425,1,0,0,0.199592062210513
pixel_6 _BC_alkhor,78.2059152,13.7802295,0,LANDSAT_7,2001,176,2,LE72130042001177AGS00,L2SP,34.89313328,5440,0,44,7.404,0.0678775,0.083195,0.08908,0.2534475,0.2347475,0.126315,1,0,0,0.479866580055616
pixel_6 _BC_alkhor,78.2059152,13.7802295,0,LANDSAT_7,2002,172,2,LE72120042002173EDC00,L2SP,34.98119049,5440,0,2,6.582,0.1196875,0.12791,0.1411925,0.2498175,0.1705075,0.098485,1,0,0,0.277806194214982
pixel_6 _BC_alkhor,78.2059152,13.7802295,0,LANDSAT_7,2005,203,2,LE72130042005204EDC00,L2SP,31.57909202,5440,0,6,6.96,0.0493975,0.0716725,0.066585,0.3316575,0.2558125,0.117295,1,0,0,0.665605755287294
pixel_6 _BC_alkhor,78.2059152,13.7802295,0,LANDSAT_5,2006,198,2,LT52130042006199KIS00,L2SP,32.55517346,5440,0,46,7.235,0.0519,0.07731,0.066915,0.3056425,0.18148,0.08138,1,0,0,0.593318965518986
pixel_6 _BC_alkhor,78.2059152,13.7802295,0,LANDSAT_5,2006,203,2,LT52160042006204KIS00,L2SP,31.60057109,5440,0,24,6.036,0.06015,0.076375,0.0765125,0.3179625,0.26607,0.1238675,1,0,0,0.575425576242975
pixel_6 _BC_alkhor,78.2059152,13.7802295,0,LANDSAT_5,2006,208,2,LT52190032006209KIS00,L2SP,29.24873708,5440,0,62,7.332,0.1237575,0.14551,0.1430075,0.3407875,0.2748975,0.1662175,1,0,0,0.407023114140492
pixel_6 _BC_alkhor,78.2059152,13.7802295,0,LANDSAT_5,2006,212,2,LT52150042006213KIS00,L2SP,29.53697569,5440,0,78,5.713,0.1397625,0.16531,0.170425,0.369855,0.389215,0.24693,1,0,0,0.361702723942693
pixel_6 _BC_alkhor,78.2059152,13.7802295,0,LANDSAT_7,2008,212,2,LE72130042008213ASN00,L2SP,29.67133637,5440,0,42,7.17,0.055915,0.077365,0.07203,0.309685,0.2504225,0.13429,1,0,0,0.622598011605517
pixel_6 _BC_alkhor,78.2059152,13.7802295,0,LANDSAT_5,2009,170,2,LT52170042009171KIS00,L2SP,34.99802061,5440,0,68,9.844,0.2830925,0.328165,0.3319875,0.367545,0.13341,0.0761825,1,0,0,0.0880373524788539
pixel_6 _BC_alkhor,78.2059152,13.7802295,0,LANDSAT_7,2010,215,2,LE72150042010216EDC00,L2SP,28.75363352,5440,0,75,8.373,0.0683175,0.0922975,0.0898225,0.325855,0.253145,0.1360225,1,0,0,0.567826018969033
pixel_6 _BC_alkhor,78.2059152,13.7802295,0,LANDSAT_7,2010,242,2,LE72120042010243ASN00,L2SP,20.08151644,5440,0,32,6.782,0.0436775,0.0490675,0.0590225,0.262165,0.2275975,0.1259025,1,0,0,0.632473243821755
pixel_6 _BC_alkhor,78.2059152,13.7802295,0,LANDSAT_7,2010,249,2,LE72130042010250ASN00,L2SP,17.47690671,5440,0,55,8.336,0.1461425,0.169985,0.1806275,0.34494,0.3176325,0.2046625,1,0,0,0.312638243422586
pixel_6 _BC_alkhor,78.2059152,13.7802295,0,LANDSAT_7,2010,252,2,LE72180032010253EDC00,L2SP,15.05206815,5440,0,42,10.237,0.4556825,0.441135,0.4542525,0.4304375,0.338725,0.289665,1,0,0,-0.0269190337858459
pixel_6 _BC_alkhor,78.2059152,13.7802295,0,LANDSAT_7,2010,254,2,LE72160042010255ASN00,L2SP,15.56025388,5440,0,67,7.103,0.15277,0.1427875,0.141055,0.1719925,0.150515,0.0728275,1,0,0,0.0988268553494278
pixel_6 _BC_alkhor,78.2059152,13.7802295,0,LANDSAT_7,2011,225,2,LE72160042011226ASN01,L2SP,25.91240539,5440,0,38,7.062,0.04948,0.0816,0.079895,0.3257175,0.268105,0.1300825,1,0,0,0.606052574809701
pixel_6 _BC_alkhor,78.2059152,13.7802295,0,LANDSAT_7,2011,230,2,LE72190032011231EDC00,L2SP,23.04783341,5440,0,43,6.85,0.04838,0.09216,0.11009,0.3208775,0.327505,0.1793075,1,0,0,0.489103006607227
pixel_6 _BC_alkhor,78.2059152,13.7802295,0,LANDSAT_7,2012,200,2,LE72120042012201ASN00,L2SP,32.26186987,5440,0,54,7.698,0.238845,0.2470675,0.2488825,0.4163025,0.3625125,0.2617525,1,0,0,0.251689379646264
pixel_6 _BC_alkhor,78.2059152,13.7802295,0,LANDSAT_7,2013,198,2,LE72160042013199EDC01,L2SP,32.45556049,5440,0,37,5.982,0.0397725,0.07302,0.058885,0.39037,0.25397,0.1251325,1,0,0,0.7378548931008
pixel_6 _BC_alkhor,78.2059152,13.7802295,0,LANDSAT_8,2014,179,2,LC82140042014180LGN01,L2SP,34.63617387,21824,0,67.66,10.221,0.056135,0.140395,0.1621475,0.41303,0.259745,0.19798,1,0,0,0.35316088228157
pixel_6 _BC_alkhor,78.2059152,13.7802295,0,LANDSAT_8,2014,193,2,LC82160042014194LGN01,L2SP,33.24767943,21824,0,59.64,8.413,0.020165,0.0582525,0.05388,0.39565,0.20733,0.096725,1,0,0,0.694740921714163
pixel_6 _BC_alkhor,78.2059152,13.7802295,0,LANDSAT_8,2014,195,2,LC82140042014196LGN01,L2SP,32.94692552,21824,0,14.79,7.016,0.0294325,0.0593525,0.0426875,0.36298,0.20667,0.092325,1,0,0,0.716559424221606
pixel_6 _BC_alkhor,78.2059152,13.7802295,0,LANDSAT_8,2014,225,2,LC82160042014226LGN01,L2SP,25.74022558,21824,0,42.13,5.821,0.04849,0.09238,0.084185,0.427385,0.293405,0.1596175,1,0,0,0.580030818239251
pixel_6 _BC_alkhor,78.2059152,13.7802295,0,LANDSAT_8,2014,234,2,LC82150042014235LGN01,L2SP,22.79253861,21824,0,8.21,5.284,0.05388,0.0821775,0.08666,0.3905625,0.33306,0.17367,1,0,0,0.559268579405278
